,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,Load_Type
29188,3.89,5.83,0.0,0.0,55.5,100.0,0
29189,3.89,5.58,0.0,0.0,57.19,100.0,0
29190,3.92,5.65,0.0,0.0,57.0,100.0,0
29191,3.96,5.94,0.0,0.0,55.47,100.0,0
29192,3.96,5.87,0.0,0.0,55.93,100.0,0
29193,3.89,5.9,0.0,0.0,55.04,100.0,0
29194,3.92,5.76,0.0,0.0,56.26,100.0,0
29195,3.89,5.69,0.0,0.0,56.44,100.0,0
29196,3.31,4.21,0.0,0.0,61.81,100.0,0
29197,3.28,4.1,0.0,0.0,62.47,100.0,0
29198,3.24,4.07,0.0,0.0,62.28,100.0,0
29199,3.31,4.14,0.0,0.0,62.45,100.0,0
29200,3.24,4.1,0.0,0.0,62.0,100.0,0
29201,3.28,4.03,0.0,0.0,63.12,100.0,0
29202,3.28,4.03,0.0,0.0,63.12,100.0,0
29203,3.31,4.18,0.0,0.0,62.08,100.0,0
29204,4.0,5.65,0.0,0.0,57.78,100.0,0
29205,3.82,5.44,0.0,0.0,57.47,100.0,0
29206,3.53,4.75,0.0,0.0,59.65,100.0,0
29207,3.96,5.58,0.0,0.0,57.87,100.0,0
29208,3.35,4.18,0.0,0.0,62.54,100.0,0
29209,3.17,3.89,0.0,0.0,63.17,100.0,0
29210,3.17,3.82,0.0,0.0,63.86,100.0,0
29211,3.17,3.82,0.0,0.0,63.86,100.0,0
29212,3.17,3.6,0.0,0.0,66.09,100.0,0
29213,3.67,4.36,0.0,0.0,64.4,100.0,0
29214,4.5,5.04,0.0,0.0,66.6,100.0,0
29215,4.79,4.79,0.0,0.0,70.71,100.0,0
29216,47.27,30.06,0.0,0.02,84.38,100.0,0
29217,106.49,69.55,0.0,0.05,83.73,100.0,0
29218,110.7,62.82,0.0,0.05,86.97,100.0,0
29219,71.1,31.18,0.0,0.03,91.58,100.0,0
29220,64.84,32.94,0.0,0.03,89.15,100.0,2
29221,52.06,25.02,0.0,0.02,90.13,100.0,2
29222,53.71,28.55,0.0,0.02,88.3,100.0,2
29223,65.92,35.68,0.0,0.03,87.94,100.0,2
29224,58.43,28.84,0.0,0.03,89.67,100.0,1
29225,56.52,26.24,0.0,0.03,90.7,100.0,1
29226,77.87,44.86,0.0,0.04,86.65,100.0,1
29227,104.18,55.4,0.0,0.05,88.29,100.0,1
29228,84.82,47.12,0.0,0.04,87.42,100.0,1
29229,102.6,54.22,0.0,0.05,88.41,100.0,1
29230,114.66,55.33,0.0,0.05,90.06,100.0,1
29231,89.42,46.15,0.29,0.04,88.86,100.0,1
29232,6.26,0.0,18.04,0.0,100.0,32.78,2
29233,6.44,0.0,17.42,0.0,100.0,34.68,2
29234,6.08,0.0,16.6,0.0,100.0,34.39,2
29235,6.05,0.0,16.92,0.0,100.0,33.67,2
29236,49.64,22.0,5.72,0.02,91.42,99.34,2
29237,110.66,60.37,0.0,0.05,87.79,100.0,2
29238,120.17,64.76,0.0,0.06,88.03,100.0,2
29239,98.24,60.34,0.0,0.05,85.21,100.0,2
29240,90.47,43.67,0.0,0.04,90.06,100.0,2
29241,113.9,53.96,0.0,0.05,90.37,100.0,2
29242,82.8,47.05,0.0,0.04,86.94,100.0,2
29243,66.6,42.19,0.0,0.03,84.48,100.0,2
29244,60.37,36.11,0.0,0.03,85.82,100.0,2
29245,52.92,26.64,0.0,0.02,89.32,100.0,2
29246,50.83,26.14,0.0,0.02,88.93,100.0,2
29247,57.31,33.44,0.0,0.03,86.37,100.0,2
29248,59.0,33.73,0.0,0.03,86.81,100.0,2
29249,63.36,38.41,0.0,0.03,85.51,100.0,2
29250,59.69,31.86,0.0,0.03,88.22,100.0,2
29251,49.36,19.48,0.0,0.02,93.02,100.0,2
29252,52.16,23.29,0.0,0.02,91.31,100.0,1
29253,52.49,23.33,0.0,0.02,91.38,100.0,1
29254,36.25,4.9,0.32,0.02,99.1,100.0,1
29255,30.74,4.57,0.68,0.01,98.91,99.98,1
29256,16.31,4.46,3.74,0.01,96.46,97.47,1
29257,3.89,0.0,11.16,0.0,100.0,32.91,1
29258,3.82,0.0,18.47,0.0,100.0,20.25,1
29259,3.89,0.0,18.4,0.0,100.0,20.68,1
29260,3.85,0.0,18.18,0.0,100.0,20.72,1
29261,3.89,0.0,18.25,0.0,100.0,20.85,1
29262,3.89,0.0,18.18,0.0,100.0,20.92,1
29263,3.85,0.0,18.11,0.0,100.0,20.79,1
29264,3.85,0.0,17.96,0.0,100.0,20.96,2
29265,4.61,0.0,17.86,0.0,100.0,24.99,2
29266,4.86,0.0,17.6,0.0,100.0,26.62,2
29267,3.92,0.0,17.24,0.0,100.0,22.17,2
29268,3.92,0.0,17.1,0.0,100.0,22.34,2
29269,3.92,0.0,17.14,0.0,100.0,22.29,2
29270,3.92,0.0,17.21,0.0,100.0,22.21,2
29271,3.92,0.0,16.63,0.0,100.0,22.94,2
29272,3.71,6.8,0.18,0.0,47.89,99.88,1
29273,3.74,7.34,0.0,0.0,45.4,100.0,1
29274,3.71,7.56,0.0,0.0,44.06,100.0,1
29275,3.67,7.63,0.0,0.0,43.35,100.0,1
29276,3.6,6.91,0.0,0.0,46.2,100.0,0
29277,3.64,6.55,0.0,0.0,48.58,100.0,0
29278,3.71,6.73,0.0,0.0,48.28,100.0,0
29279,3.06,5.26,0.0,0.0,50.28,100.0,0
29280,3.02,5.22,0.0,0.0,50.08,100.0,0
29281,3.38,6.37,0.0,0.0,46.87,100.0,0
29282,3.74,7.6,0.0,0.0,44.15,100.0,0
29283,3.28,6.08,0.0,0.0,47.48,100.0,0
29284,3.1,5.54,0.0,0.0,48.83,100.0,0
29285,3.1,5.44,0.0,0.0,49.51,100.0,0
29286,3.06,5.51,0.0,0.0,48.55,100.0,0
29287,3.1,5.69,0.0,0.0,47.84,100.0,0
29288,3.13,5.83,0.0,0.0,47.3,100.0,0
29289,3.13,5.69,0.0,0.0,48.2,100.0,0
29290,3.24,6.26,0.0,0.0,45.97,100.0,0
29291,3.74,7.81,0.0,0.0,43.19,100.0,0
29292,3.31,6.19,0.0,0.0,47.15,100.0,0
29293,3.06,5.72,0.0,0.0,47.17,100.0,0
29294,3.13,5.62,0.0,0.0,48.66,100.0,0
29295,3.13,5.58,0.0,0.0,48.92,100.0,0
29296,3.1,5.69,0.0,0.0,47.84,100.0,0
29297,3.06,5.4,0.0,0.0,49.3,100.0,0
29298,3.06,5.44,0.0,0.0,49.03,100.0,0
29299,3.2,5.72,0.0,0.0,48.82,100.0,0
29300,3.71,7.38,0.0,0.0,44.91,100.0,0
29301,3.24,5.9,0.0,0.0,48.13,100.0,0
29302,3.06,5.36,0.0,0.0,49.58,100.0,0
29303,3.06,5.29,0.0,0.0,50.07,100.0,0
29304,3.31,5.83,0.0,0.0,49.37,100.0,0
29305,3.6,7.16,0.0,0.0,44.92,100.0,0
29306,3.17,5.65,0.0,0.0,48.93,100.0,0
29307,2.99,5.15,0.0,0.0,50.21,100.0,0
29308,2.95,5.0,0.0,0.0,50.81,100.0,0
29309,3.28,5.36,0.0,0.0,52.2,100.0,0
29310,5.0,7.16,0.0,0.0,57.25,100.0,0
29311,5.15,6.84,0.0,0.0,60.15,100.0,0
29312,24.37,19.51,0.0,0.01,78.06,100.0,0
29313,44.53,34.31,0.0,0.02,79.21,100.0,0
29314,51.37,37.87,0.0,0.02,80.49,100.0,0
29315,54.65,26.28,0.0,0.03,90.12,100.0,0
29316,64.44,32.15,0.0,0.03,89.48,100.0,2
29317,66.28,33.3,0.0,0.03,89.36,100.0,2
29318,63.54,26.93,0.0,0.03,92.07,100.0,2
29319,59.0,25.63,0.0,0.03,91.72,100.0,2
29320,53.32,20.74,0.0,0.02,93.2,100.0,1
29321,56.77,24.84,0.0,0.03,91.61,100.0,1
29322,60.26,24.8,0.0,0.03,92.47,100.0,1
29323,62.06,29.52,0.0,0.03,90.3,100.0,1
29324,63.58,29.27,0.0,0.03,90.84,100.0,1
29325,62.53,28.26,0.0,0.03,91.13,100.0,1
29326,66.06,31.54,0.0,0.03,90.24,100.0,1
29327,52.6,22.28,0.04,0.02,92.08,100.0,1
29328,7.88,0.07,15.91,0.0,100.0,44.38,2
29329,5.87,0.0,17.17,0.0,100.0,32.35,2
29330,5.94,0.0,16.31,0.0,100.0,34.22,2
29331,5.98,0.0,16.42,0.0,100.0,34.22,2
29332,44.68,23.58,4.57,0.02,88.44,99.48,2
29333,57.13,34.6,0.0,0.03,85.54,100.0,2
29334,57.35,33.52,0.0,0.03,86.33,100.0,2
29335,62.32,37.55,0.0,0.03,85.65,100.0,2
29336,54.97,30.17,0.0,0.03,87.66,100.0,2
29337,79.27,51.3,0.0,0.04,83.95,100.0,2
29338,55.76,34.13,0.0,0.03,85.29,100.0,2
29339,62.75,35.96,0.0,0.03,86.76,100.0,2
29340,68.76,45.65,0.0,0.03,83.31,100.0,2
29341,58.68,31.36,0.0,0.03,88.2,100.0,2
29342,65.81,41.29,0.0,0.03,84.71,100.0,2
29343,82.98,55.8,0.0,0.04,82.98,100.0,2
29344,61.63,38.99,0.0,0.03,84.51,100.0,2
29345,63.54,38.77,0.0,0.03,85.36,100.0,2
29346,60.23,34.38,0.0,0.03,86.85,100.0,2
29347,53.53,28.22,0.0,0.02,88.46,100.0,2
29348,68.0,43.81,0.0,0.03,84.06,100.0,1
29349,72.72,43.45,0.0,0.03,85.84,100.0,1
29350,31.72,1.66,1.12,0.01,99.86,99.94,1
29351,30.02,5.94,0.83,0.01,98.1,99.96,1
29352,47.66,35.53,0.0,0.02,80.17,100.0,1
29353,51.8,40.46,0.0,0.02,78.81,100.0,1
29354,58.82,36.4,0.0,0.03,85.03,100.0,1
29355,56.3,33.41,0.0,0.03,86.0,100.0,1
29356,58.46,36.65,0.0,0.03,84.73,100.0,1
29357,74.77,47.59,0.0,0.03,84.36,100.0,1
29358,62.14,38.38,0.0,0.03,85.08,100.0,1
29359,76.93,55.87,0.0,0.04,80.91,100.0,1
29360,79.13,53.82,0.0,0.04,82.69,100.0,2
29361,72.0,44.39,0.0,0.03,85.12,100.0,2
29362,64.08,36.29,0.0,0.03,87.02,100.0,2
29363,48.02,23.4,1.73,0.02,89.89,99.94,2
29364,6.23,0.0,16.02,0.0,100.0,36.24,2
29365,4.25,0.0,17.46,0.0,100.0,23.65,2
29366,4.18,0.0,17.5,0.0,100.0,23.23,2
29367,4.14,0.0,17.03,0.0,100.0,23.62,2
29368,3.92,6.91,0.18,0.0,49.34,99.89,1
29369,3.92,7.63,0.0,0.0,45.7,100.0,1
29370,3.96,7.6,0.0,0.0,46.21,100.0,1
29371,3.92,7.09,0.0,0.0,48.39,100.0,1
29372,3.85,6.55,0.0,0.0,50.67,100.0,0
29373,3.82,6.19,0.0,0.0,52.52,100.0,0
29374,3.85,6.16,0.0,0.0,53.0,100.0,0
29375,3.82,6.3,0.0,0.0,51.85,100.0,0
29376,4.93,6.55,0.0,0.0,60.14,100.0,0
29377,4.43,6.55,0.0,0.0,56.02,100.0,0
29378,3.82,6.44,0.0,0.0,51.02,100.0,0
29379,3.82,6.62,0.0,0.0,49.98,100.0,0
29380,3.78,6.48,0.0,0.0,50.39,100.0,0
29381,3.85,6.77,0.0,0.0,49.43,100.0,0
29382,3.82,6.55,0.0,0.0,50.38,100.0,0
29383,3.78,6.59,0.0,0.0,49.76,100.0,0
29384,3.82,6.7,0.0,0.0,49.53,100.0,0
29385,3.82,6.73,0.0,0.0,49.36,100.0,0
29386,3.56,5.65,0.0,0.0,53.31,100.0,0
29387,3.17,4.86,0.0,0.0,54.63,100.0,0
29388,3.2,4.93,0.0,0.0,54.45,100.0,0
29389,3.2,4.93,0.0,0.0,54.45,100.0,0
29390,3.2,4.86,0.0,0.0,54.99,100.0,0
29391,3.28,4.93,0.0,0.0,55.39,100.0,0
29392,3.31,5.11,0.0,0.0,54.37,100.0,0
29393,3.85,6.77,0.0,0.0,49.43,100.0,0
29394,3.46,5.58,0.0,0.0,52.7,100.0,0
29395,3.17,4.75,0.0,0.0,55.51,100.0,0
29396,3.6,5.69,0.0,0.0,53.47,100.0,0
29397,3.78,6.62,0.0,0.0,49.59,100.0,0
29398,3.24,5.0,0.0,0.0,54.38,100.0,0
29399,3.24,5.08,0.0,0.0,53.77,100.0,0
29400,3.17,4.82,0.0,0.0,54.95,100.0,0
29401,3.24,5.0,0.0,0.0,54.38,100.0,0
29402,3.13,5.11,0.0,0.0,52.23,100.0,0
29403,3.17,5.11,0.0,0.0,52.72,100.0,0
29404,3.24,5.18,0.0,0.0,53.03,100.0,0
29405,3.17,4.9,0.0,0.0,54.32,100.0,0
29406,3.31,4.9,0.0,0.0,55.98,100.0,0
29407,3.28,4.9,0.0,0.0,55.63,100.0,0
29408,22.14,19.98,0.0,0.01,74.24,100.0,0
29409,41.04,33.8,0.0,0.02,77.19,100.0,0
29410,40.9,26.03,0.0,0.02,84.36,100.0,0
29411,43.52,11.52,0.0,0.02,96.67,100.0,0
29412,40.07,11.05,0.0,0.02,96.4,100.0,2
29413,38.12,8.06,0.0,0.02,97.84,100.0,2
29414,57.24,14.94,0.0,0.03,96.76,100.0,2
29415,73.87,24.05,0.0,0.03,95.09,100.0,2
29416,92.41,31.28,0.0,0.04,94.72,100.0,1
29417,88.88,28.15,0.0,0.04,95.33,100.0,1
29418,68.62,18.0,0.0,0.03,96.73,100.0,1
29419,92.59,25.67,0.0,0.04,96.37,100.0,1
29420,71.39,17.89,0.0,0.03,97.0,100.0,1
29421,92.02,25.31,0.0,0.04,96.42,100.0,1
29422,74.92,19.76,0.0,0.03,96.69,100.0,1
29423,59.18,15.23,4.14,0.03,96.84,99.76,1
29424,3.85,0.0,11.92,0.0,100.0,30.74,2
29425,3.6,0.0,11.27,0.0,100.0,30.43,2
29426,3.6,0.0,11.23,0.0,100.0,30.53,2
29427,3.67,0.0,13.9,0.0,100.0,25.53,2
29428,26.46,4.82,10.48,0.01,98.38,92.97,2
29429,91.55,24.62,0.0,0.04,96.57,100.0,2
29430,71.53,17.46,0.0,0.03,97.15,100.0,2
29431,92.23,24.44,0.0,0.04,96.66,100.0,2
29432,61.27,14.65,0.0,0.03,97.26,100.0,2
29433,32.54,1.4,0.36,0.01,99.91,99.99,2
29434,32.18,1.12,0.54,0.01,99.94,99.99,2
29435,32.04,1.15,0.54,0.01,99.94,99.99,2
29436,29.59,0.76,1.4,0.01,99.97,99.89,2
29437,30.35,0.5,1.22,0.01,99.99,99.92,2
29438,30.96,0.4,1.26,0.01,99.99,99.92,2
29439,30.2,0.5,1.33,0.01,99.99,99.9,2
29440,30.38,2.84,0.36,0.01,99.57,99.99,2
29441,29.34,3.28,0.07,0.01,99.38,100.0,2
29442,28.15,0.32,2.12,0.01,99.99,99.72,2
29443,26.14,0.36,3.2,0.01,99.99,99.26,2
29444,5.29,0.0,16.99,0.0,100.0,29.73,1
29445,3.85,0.0,18.29,0.0,100.0,20.6,1
29446,3.89,0.0,18.25,0.0,100.0,20.85,1
29447,3.74,0.0,13.1,0.0,100.0,27.45,1
29448,4.03,0.0,7.81,0.0,100.0,45.86,1
29449,4.82,0.0,11.3,0.0,100.0,39.23,1
29450,4.46,0.0,18.47,0.0,100.0,23.47,1
29451,3.71,0.0,18.43,0.0,100.0,19.73,1
29452,3.71,0.0,18.43,0.0,100.0,19.73,1
29453,3.67,0.0,18.54,0.0,100.0,19.42,1
29454,3.71,0.0,18.5,0.0,100.0,19.66,1
29455,3.74,0.0,18.47,0.0,100.0,19.85,1
29456,3.74,0.0,18.5,0.0,100.0,19.82,2
29457,3.74,0.0,18.54,0.0,100.0,19.77,2
29458,3.74,0.0,18.61,0.0,100.0,19.7,2
29459,3.71,0.0,18.65,0.0,100.0,19.51,2
29460,3.78,0.0,18.68,0.0,100.0,19.83,2
29461,3.71,0.0,18.72,0.0,100.0,19.44,2
29462,3.67,0.0,18.79,0.0,100.0,19.17,2
29463,3.67,0.0,18.47,0.0,100.0,19.49,2
29464,3.42,5.44,0.22,0.0,53.22,99.79,1
29465,3.49,5.54,0.0,0.0,53.3,100.0,1
29466,3.46,5.58,0.0,0.0,52.7,100.0,1
29467,3.89,5.47,0.0,0.0,57.95,100.0,1
29468,4.54,5.26,0.0,0.0,65.34,100.0,0
29469,3.85,6.12,0.0,0.0,53.25,100.0,0
29470,3.28,5.33,0.0,0.0,52.41,100.0,0
29471,2.88,4.46,0.0,0.0,54.25,100.0,0
29472,2.88,4.57,0.0,0.0,53.32,100.0,0
29473,2.92,4.9,0.0,0.0,51.19,100.0,0
29474,2.95,4.82,0.0,0.0,52.2,100.0,0
29475,2.92,4.9,0.0,0.0,51.19,100.0,0
29476,2.99,4.97,0.0,0.0,51.55,100.0,0
29477,2.95,4.93,0.0,0.0,51.35,100.0,0
29478,2.95,5.08,0.0,0.0,50.22,100.0,0
29479,2.92,4.93,0.0,0.0,50.96,100.0,0
29480,3.13,5.51,0.0,0.0,49.39,100.0,0
29481,3.67,7.02,0.0,0.0,46.33,100.0,0
29482,3.28,5.87,0.0,0.0,48.78,100.0,0
29483,2.92,5.0,0.0,0.0,50.43,100.0,0
29484,2.95,5.15,0.0,0.0,49.7,100.0,0
29485,3.28,6.12,0.0,0.0,47.24,100.0,0
29486,3.64,7.06,0.0,0.0,45.83,100.0,0
29487,3.31,6.26,0.0,0.0,46.74,100.0,0
29488,2.95,5.04,0.0,0.0,50.51,100.0,0
29489,2.99,5.18,0.0,0.0,49.99,100.0,0
29490,2.95,5.0,0.0,0.0,50.81,100.0,0
29491,2.99,4.93,0.0,0.0,51.86,100.0,0
29492,2.92,5.0,0.0,0.0,50.43,100.0,0
29493,2.95,4.97,0.0,0.0,51.04,100.0,0
29494,2.99,5.11,0.0,0.0,50.5,100.0,0
29495,2.99,5.0,0.0,0.0,51.32,100.0,0
29496,2.92,4.97,0.0,0.0,50.66,100.0,0
29497,3.49,6.84,0.0,0.0,45.45,100.0,0
29498,3.46,6.91,0.0,0.0,44.77,100.0,0
29499,2.95,5.36,0.0,0.0,48.22,100.0,0
29500,2.95,5.44,0.0,0.0,47.67,100.0,0
29501,2.92,5.51,0.0,0.0,46.83,100.0,0
29502,3.13,5.58,0.0,0.0,48.92,100.0,0
29503,3.17,5.8,0.0,0.0,47.96,100.0,0
29504,26.53,24.41,0.0,0.01,73.59,100.0,0
29505,29.3,29.02,0.0,0.01,71.05,100.0,0
29506,33.73,23.18,0.0,0.02,82.41,100.0,0
29507,36.4,8.24,0.0,0.02,97.53,100.0,0
29508,40.93,7.27,0.0,0.02,98.46,100.0,2
29509,47.88,10.94,0.0,0.02,97.49,100.0,2
29510,83.12,22.03,0.0,0.04,96.66,100.0,2
29511,69.34,18.79,0.0,0.03,96.52,100.0,2
29512,60.05,14.22,0.0,0.03,97.31,100.0,1
29513,86.69,22.54,0.0,0.04,96.78,100.0,1
29514,91.73,24.95,0.0,0.04,96.49,100.0,1
29515,75.17,19.62,0.0,0.03,96.76,100.0,1
29516,93.31,25.85,0.0,0.04,96.37,100.0,1
29517,63.79,15.34,0.0,0.03,97.23,100.0,1
29518,93.31,26.42,0.0,0.04,96.22,100.0,1
29519,61.34,15.95,0.0,0.03,96.78,100.0,1
29520,6.01,0.07,9.86,0.0,99.99,52.05,2
29521,3.46,0.0,10.94,0.0,100.0,30.15,2
29522,3.38,0.0,10.91,0.0,100.0,29.59,2
29523,3.35,0.0,10.87,0.0,100.0,29.45,2
29524,37.69,9.83,5.15,0.02,96.76,99.08,2
29525,92.05,26.14,0.0,0.04,96.2,100.0,2
29526,66.96,16.99,0.0,0.03,96.93,100.0,2
29527,95.15,26.6,0.0,0.04,96.31,100.0,2
29528,71.93,18.76,0.0,0.03,96.76,100.0,2
29529,89.46,24.73,0.0,0.04,96.39,100.0,2
29530,81.58,22.18,0.0,0.04,96.5,100.0,2
29531,75.89,20.63,0.0,0.03,96.5,100.0,2
29532,93.6,26.28,0.0,0.04,96.28,100.0,2
29533,70.96,18.61,0.0,0.03,96.73,100.0,2
29534,91.66,25.27,0.0,0.04,96.4,100.0,2
29535,71.28,17.78,0.0,0.03,97.03,100.0,2
29536,93.89,26.1,0.0,0.04,96.35,100.0,2
29537,71.53,18.07,0.0,0.03,96.95,100.0,2
29538,83.81,22.54,0.14,0.04,96.57,100.0,2
29539,9.47,0.14,10.87,0.0,99.99,65.69,2
29540,3.89,0.0,17.68,0.0,100.0,21.49,1
29541,3.89,0.0,17.78,0.0,100.0,21.37,1
29542,3.92,0.0,17.86,0.0,100.0,21.44,1
29543,4.72,0.0,12.49,0.0,100.0,35.35,1
29544,4.39,0.0,7.31,0.0,100.0,51.48,1
29545,3.74,0.0,10.84,0.0,100.0,32.62,1
29546,3.78,0.0,17.71,0.0,100.0,20.87,1
29547,3.17,0.0,11.88,0.0,100.0,25.78,1
29548,3.13,0.0,11.77,0.0,100.0,25.7,1
29549,3.13,0.0,11.81,0.0,100.0,25.62,1
29550,3.17,0.0,11.74,0.0,100.0,26.07,1
29551,3.17,0.0,11.7,0.0,100.0,26.15,1
29552,3.2,0.0,11.81,0.0,100.0,26.15,2
29553,3.13,0.0,11.77,0.0,100.0,25.7,2
29554,3.13,0.0,11.84,0.0,100.0,25.56,2
29555,3.13,0.0,11.84,0.0,100.0,25.56,2
29556,3.13,0.0,11.81,0.0,100.0,25.62,2
29557,3.13,0.0,11.92,0.0,100.0,25.4,2
29558,3.24,0.0,12.56,0.0,100.0,24.98,2
29559,3.82,0.0,17.86,0.0,100.0,20.92,2
29560,3.1,4.75,0.18,0.0,54.65,99.83,1
29561,2.95,4.57,0.0,0.0,54.23,100.0,1
29562,3.46,6.12,0.0,0.0,49.22,100.0,1
29563,3.42,5.65,0.0,0.0,51.78,100.0,1
29564,2.92,4.18,0.0,0.0,57.27,100.0,0
29565,2.84,4.07,0.0,0.0,57.22,100.0,0
29566,2.92,4.07,0.0,0.0,58.29,100.0,0
29567,2.92,4.18,0.0,0.0,57.27,100.0,0
29568,2.95,4.28,0.0,0.0,56.75,100.0,0
29569,2.95,4.46,0.0,0.0,55.17,100.0,0
29570,3.53,6.3,0.0,0.0,48.88,100.0,0
29571,3.38,5.65,0.0,0.0,51.34,100.0,0
29572,2.92,4.43,0.0,0.0,55.03,100.0,0
29573,2.95,4.43,0.0,0.0,55.43,100.0,0
29574,2.95,4.36,0.0,0.0,56.04,100.0,0
29575,2.92,4.46,0.0,0.0,54.78,100.0,0
29576,2.99,4.5,0.0,0.0,55.34,100.0,0
29577,2.95,4.57,0.0,0.0,54.23,100.0,0
29578,3.56,6.37,0.0,0.0,48.79,100.0,0
29579,3.31,5.29,0.0,0.0,53.04,100.0,0
29580,2.92,4.54,0.0,0.0,54.09,100.0,0
29581,2.95,4.46,0.0,0.0,55.17,100.0,0
29582,2.92,4.46,0.0,0.0,54.78,100.0,0
29583,3.02,4.54,0.0,0.0,55.39,100.0,0
29584,3.64,6.26,0.0,0.0,50.27,100.0,0
29585,3.35,5.69,0.0,0.0,50.74,100.0,0
29586,2.92,4.32,0.0,0.0,56.0,100.0,0
29587,2.88,4.18,0.0,0.0,56.74,100.0,0
29588,2.95,4.21,0.0,0.0,57.39,100.0,0
29589,2.88,4.14,0.0,0.0,57.11,100.0,0
29590,2.92,4.0,0.0,0.0,58.96,100.0,0
29591,2.88,4.0,0.0,0.0,58.43,100.0,0
29592,2.84,3.85,0.0,0.0,59.36,100.0,0
29593,2.92,4.03,0.0,0.0,58.67,100.0,0
29594,3.53,5.44,0.0,0.0,54.43,100.0,0
29595,3.31,5.0,0.0,0.0,55.2,100.0,0
29596,3.31,4.1,0.0,0.0,62.82,100.0,0
29597,4.32,4.86,0.0,0.0,66.44,100.0,0
29598,5.22,5.26,0.0,0.0,70.44,100.0,0
29599,5.22,4.97,0.0,0.0,72.42,100.0,0
29600,37.69,23.9,0.0,0.02,84.45,100.0,0
29601,94.86,62.17,0.0,0.04,83.64,100.0,0
29602,59.47,45.54,0.0,0.03,79.4,100.0,0
29603,78.62,48.49,0.0,0.04,85.11,100.0,0
29604,82.26,50.8,0.0,0.04,85.08,100.0,2
29605,73.48,38.59,0.0,0.03,88.53,100.0,2
29606,65.66,35.93,0.0,0.03,87.72,100.0,2
29607,83.23,49.25,0.0,0.04,86.06,100.0,2
29608,61.56,31.54,0.0,0.03,89.0,100.0,1
29609,63.0,31.0,0.0,0.03,89.73,100.0,1
29610,61.96,36.76,0.0,0.03,86.0,100.0,1
29611,64.3,38.74,0.0,0.03,85.66,100.0,1
29612,68.94,37.73,0.0,0.03,87.72,100.0,1
29613,66.1,37.55,0.0,0.03,86.95,100.0,1
29614,73.8,44.17,0.0,0.03,85.81,100.0,1
29615,55.94,29.59,2.41,0.03,88.4,99.91,1
29616,6.16,0.0,17.03,0.0,100.0,34.01,2
29617,6.62,0.0,17.35,0.0,100.0,35.65,2
29618,6.88,0.0,16.67,0.0,100.0,38.15,2
29619,6.84,0.07,16.45,0.0,99.99,38.39,2
29620,48.31,20.84,0.4,0.02,91.82,100.0,2
29621,68.87,43.06,0.0,0.03,84.79,100.0,2
29622,69.26,45.68,0.0,0.03,83.48,100.0,2
29623,59.72,33.59,0.0,0.03,87.16,100.0,2
29624,52.74,30.71,0.0,0.02,86.42,100.0,2
29625,68.47,44.28,0.0,0.03,83.97,100.0,2
29626,45.68,25.2,0.0,0.02,87.56,100.0,2
29627,46.4,35.42,0.0,0.02,79.49,100.0,2
29628,64.15,46.94,0.0,0.03,80.7,100.0,2
29629,73.44,57.17,0.0,0.03,78.91,100.0,2
29630,53.14,47.02,0.0,0.02,74.89,100.0,2
29631,55.58,41.58,0.0,0.03,80.07,100.0,2
29632,59.26,36.79,0.0,0.03,84.96,100.0,2
29633,67.43,57.89,0.0,0.03,75.87,100.0,2
29634,54.65,32.51,0.0,0.03,85.94,100.0,2
29635,51.7,27.58,0.0,0.02,88.23,100.0,2
29636,43.99,21.64,0.0,0.02,89.73,100.0,1
29637,62.75,32.54,0.11,0.03,88.77,100.0,1
29638,31.54,0.9,1.44,0.01,99.96,99.9,1
29639,32.22,6.08,0.68,0.01,98.27,99.98,1
29640,40.5,24.16,0.0,0.02,85.88,100.0,1
29641,56.66,38.56,0.0,0.03,82.67,100.0,1
29642,44.39,21.64,0.0,0.02,89.89,100.0,1
29643,60.8,34.42,0.0,0.03,87.02,100.0,1
29644,58.1,33.59,0.0,0.03,86.57,100.0,1
29645,52.16,28.33,0.0,0.02,87.88,100.0,1
29646,64.26,41.26,0.0,0.03,84.15,100.0,1
29647,59.9,36.29,0.0,0.03,85.53,100.0,1
29648,51.01,25.24,0.0,0.02,89.63,100.0,2
29649,56.45,31.32,0.0,0.03,87.44,100.0,2
29650,55.33,43.2,0.0,0.03,78.82,100.0,2
29651,45.22,24.88,0.0,0.02,87.61,100.0,2
29652,42.59,19.94,0.0,0.02,90.57,100.0,2
29653,59.33,21.38,0.0,0.03,94.08,100.0,2
29654,74.88,27.43,0.0,0.03,93.9,100.0,2
29655,61.38,23.22,0.0,0.03,93.53,100.0,2
29656,73.87,50.65,0.0,0.03,82.47,100.0,1
29657,24.44,25.42,0.0,0.01,69.31,100.0,1
29658,4.39,7.42,0.0,0.0,50.92,100.0,1
29659,4.86,7.99,0.0,0.0,51.97,100.0,1
29660,3.82,7.45,0.0,0.0,45.63,100.0,0
29661,3.78,6.84,0.0,0.0,48.37,100.0,0
29662,3.74,6.77,0.0,0.0,48.36,100.0,0
29663,3.78,7.27,0.0,0.0,46.13,100.0,0
29664,3.74,7.24,0.0,0.0,45.9,100.0,0
29665,3.71,7.09,0.0,0.0,46.36,100.0,0
29666,3.74,7.2,0.0,0.0,46.1,100.0,0
